city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.92,'Male','No relevent experience','no_enrollment','Graduate','Humanities',15,'100-500','Pvt Ltd',3,4,0
0.92,'Male','Has relevent experience','no_enrollment','Phd','STEM',9,'100-500','Funded Startup',1,40,0
0.855,'Male','Has relevent experience','no_enrollment','Masters','STEM',11,'100-500','Pvt Ltd',1,6,0
0.893,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'100-500','Early Stage Startup',1,52,0
0.527,'Male','No relevent experience','no_enrollment','Graduate','STEM',5,'100-500','Pvt Ltd',1,15,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'100-500','Pvt Ltd',1,25,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',13,'100-500','Pvt Ltd',1,29,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'100-500','Funded Startup',3,73,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'100-500','Pvt Ltd',4,39,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',2,'100-500','Pvt Ltd',1,53,0
0.91,'Male','Has relevent experience','no_enrollment','Masters','STEM',14,'100-500','Pvt Ltd',4,60,0
0.91,'Male','Has relevent experience','Full time course','Graduate','STEM',14,'100-500','Pvt Ltd',2,40,0
0.827,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'100-500','Pvt Ltd',1,114,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Arts',4,'100-500','Early Stage Startup',4,11,0
0.698,'Male','No relevent experience','no_enrollment','Graduate','STEM',4,'100-500','Public Sector',1,25,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'100-500','Pvt Ltd',1,51,0
0.624,'Male','Has relevent experience','Full time course','Graduate','STEM',6,'100-500','Pvt Ltd',1,242,0
0.804,'Male','Has relevent experience','no_enrollment','Masters','STEM',5,'100-500','Pvt Ltd',1,48,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'100-500','Pvt Ltd',1,18,0
0.926,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'100-500','Pvt Ltd',2,3,0
0.827,'Male','Has relevent experience','Part time course','Graduate','STEM',5,'100-500','NGO',1,94,0
0.92,'Male','Has relevent experience','no_enrollment','Phd','STEM',18,'100-500','Pvt Ltd',4,22,0
0.92,'Male','No relevent experience','Part time course','Graduate','STEM',12,'100-500','NGO',1,70,0
0.558,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'100-500','Pvt Ltd',1,248,0
0.926,'Male','Has relevent experience','Full time course','Graduate','STEM',19,'100-500','Pvt Ltd',1,111,0
0.949,'Male','Has relevent experience','no_enrollment','Masters','STEM',5,'100-500','Pvt Ltd',1,67,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','Humanities',9,'100-500','Pvt Ltd',4,68,0
0.754,'Male','Has relevent experience','Part time course','Graduate','STEM',6,'100-500','Pvt Ltd',1,106,0
0.754,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'100-500','Pvt Ltd',1,96,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',20,'100-500','Pvt Ltd',2,17,0
0.92,'Male','No relevent experience','no_enrollment','Graduate','STEM',14,'100-500','Funded Startup',1,17,0
0.804,'Male','Has relevent experience','Part time course','Masters','STEM',10,'100-500','Pvt Ltd',2,44,0
0.754,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'100-500','Pvt Ltd',1,11,0
0.91,'Male','Has relevent experience','no_enrollment','Masters','STEM',4,'100-500','Funded Startup',1,74,0
0.738,'Male','No relevent experience','Full time course','Graduate','Other',5,'100-500','Pvt Ltd',1,8,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',11,'100-500','Pvt Ltd',1,102,0
0.91,'Male','Has relevent experience','no_enrollment','Phd','STEM',11,'100-500','Pvt Ltd',2,58,0
0.926,'Male','Has relevent experience','Full time course','Graduate','STEM',12,'100-500','Pvt Ltd',3,17,0
0.743,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'100-500','Pvt Ltd',4,166,0
0.913,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'100-500','Pvt Ltd',1,74,0
0.92,'Male','Has relevent experience','Part time course','Graduate','STEM',16,'100-500','NGO',1,22,0
0.624,'Male','Has relevent experience','Full time course','Graduate','STEM',6,'100-500','Pvt Ltd',2,55,0
0.698,'Male','Has relevent experience','no_enrollment','Graduate','STEM',8,'100-500','NGO',1,66,0
0.698,'Male','Has relevent experience','Part time course','Graduate','STEM',7,'100-500','Pvt Ltd',1,55,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'100-500','Pvt Ltd',2,12,0
0.939,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'100-500','Pvt Ltd',1,26,0
0.899,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'100-500','Funded Startup',2,52,0
0.624,'Male','Has relevent experience','Part time course','Masters','STEM',3,'100-500','Pvt Ltd',2,25,0
0.926,'Male','Has relevent experience','no_enrollment','Masters','STEM',5,'100-500','Pvt Ltd',1,9,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',19,'100-500','NGO',1,21,0
0.727,'Male','Has relevent experience','no_enrollment','Graduate','STEM',19,'100-500','Funded Startup',2,83,0
0.74,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'100-500','Pvt Ltd',2,292,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'100-500','Pvt Ltd',2,62,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'100-500','Pvt Ltd',2,55,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'100-500','Pvt Ltd',3,125,0
0.926,'Male','Has relevent experience','Part time course','Graduate','Business Degree',7,'100-500','Pvt Ltd',2,15,0
0.92,'Male','Has relevent experience','Part time course','Graduate','STEM',4,'100-500','Pvt Ltd',3,52,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',4,'100-500','Pvt Ltd',1,60,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'100-500','Pvt Ltd',1,102,0
0.698,'Male','No relevent experience','no_enrollment','Masters','STEM',7,'100-500','Pvt Ltd',3,8,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'100-500','Pvt Ltd',3,108,0
0.866,'Male','Has relevent experience','no_enrollment','Graduate','STEM',18,'100-500','Pvt Ltd',1,36,0
0.74,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'100-500','Pvt Ltd',4,84,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'100-500','Pvt Ltd',1,5,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'100-500','Pvt Ltd',2,26,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',14,'100-500','Pvt Ltd',2,17,0
0.878,'Male','Has relevent experience','no_enrollment','Masters','STEM',11,'100-500','Pvt Ltd',3,112,0
0.802,'Male','Has relevent experience','no_enrollment','Graduate','Other',10,'100-500','Pvt Ltd',2,27,0
0.836,'Male','Has relevent experience','Part time course','Graduate','STEM',19,'100-500','Public Sector',1,4,0
0.856,'Male','No relevent experience','no_enrollment','Masters','STEM',9,'100-500','Pvt Ltd',1,119,0
0.624,'Male','Has relevent experience','Full time course','Graduate','STEM',5,'100-500','Early Stage Startup',2,44,0
0.855,'Male','Has relevent experience','no_enrollment','Masters','STEM',16,'100-500','NGO',1,114,0
0.827,'Male','Has relevent experience','Full time course','Graduate','STEM',3,'100-500','Pvt Ltd',2,38,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Arts',10,'100-500','Pvt Ltd',3,50,0
0.848,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'100-500','Pvt Ltd',3,85,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'100-500','Pvt Ltd',2,83,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'100-500','Pvt Ltd',1,8,0
0.579,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'100-500','Pvt Ltd',1,21,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'100-500','Pvt Ltd',1,42,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'100-500','Pvt Ltd',1,44,0
0.925,'Male','No relevent experience','Full time course','Graduate','STEM',3,'100-500','NGO',2,13,0
0.802,'Male','Has relevent experience','no_enrollment','Masters','STEM',11,'100-500','Pvt Ltd',1,7,0
0.92,'Male','Has relevent experience','Full time course','Graduate','STEM',16,'100-500','Funded Startup',1,101,0
0.855,'Male','Has relevent experience','no_enrollment','Masters','STEM',12,'100-500','Pvt Ltd',2,7,0
0.923,'Male','No relevent experience','Full time course','Graduate','STEM',2,'100-500','Pvt Ltd',1,25,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'100-500','Funded Startup',2,35,0
0.804,'Male','No relevent experience','no_enrollment','Graduate','STEM',3,'100-500','Pvt Ltd',2,13,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'100-500','Pvt Ltd',1,4,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',7,'100-500','Pvt Ltd',3,54,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'100-500','Funded Startup',1,124,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'100-500','Pvt Ltd',1,97,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'100-500','Public Sector',2,30,0
0.804,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'100-500','Pvt Ltd',2,23,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'100-500','Pvt Ltd',1,9,0
0.939,'Male','Has relevent experience','no_enrollment','Masters','STEM',18,'100-500','Pvt Ltd',1,20,0
0.836,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'100-500','Pvt Ltd',2,82,0
0.698,'Male','Has relevent experience','Part time course','Graduate','STEM',4,'100-500','Pvt Ltd',2,72,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',13,'100-500','Funded Startup',1,54,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',15,'100-500','Pvt Ltd',2,4,0
0.887,'Male','Has relevent experience','no_enrollment','Graduate','STEM',18,'100-500','Pvt Ltd',2,16,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','No Major',4,'100-500','Pvt Ltd',1,17,0
0.926,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'100-500','Pvt Ltd',1,48,0
0.843,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'100-500','Funded Startup',2,170,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'100-500','Funded Startup',2,24,0
0.913,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'100-500','Pvt Ltd',1,45,0
0.903,'Male','No relevent experience','no_enrollment','Masters','STEM',7,'100-500','Pvt Ltd',3,18,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'100-500','Pvt Ltd',1,29,0
0.893,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'100-500','Pvt Ltd',3,10,0
0.887,'Male','Has relevent experience','Part time course','Graduate','STEM',6,'100-500','Pvt Ltd',3,79,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Business Degree',9,'100-500','Pvt Ltd',1,17,0
0.866,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'100-500','Funded Startup',1,10,0
0.682,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'100-500','Pvt Ltd',1,63,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Arts',4,'100-500','Pvt Ltd',3,50,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'100-500','Pvt Ltd',2,78,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'100-500','Pvt Ltd',3,162,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',11,'100-500','Funded Startup',2,45,0
0.579,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'100-500','Pvt Ltd',2,79,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'100-500','Pvt Ltd',1,29,0
0.926,'Male','Has relevent experience','no_enrollment','Masters','STEM',7,'100-500','Pvt Ltd',1,43,0
0.689,'Male','Has relevent experience','Full time course','Graduate','STEM',12,'100-500','Pvt Ltd',3,30,0
0.897,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',5,'100-500','Pvt Ltd',2,96,0
0.895,'Male','No relevent experience','Full time course','Masters','STEM',10,'100-500','Public Sector',2,94,0
0.738,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',2,'100-500','Pvt Ltd',1,12,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',20,'100-500','NGO',2,56,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'100-500','Pvt Ltd',1,4,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',17,'100-500','Pvt Ltd',2,4,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'100-500','Pvt Ltd',2,70,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'100-500','NGO',1,89,0
0.796,'Male','Has relevent experience','no_enrollment','Masters','STEM',11,'100-500','Pvt Ltd',2,26,0
0.924,'Male','Has relevent experience','Part time course','Graduate','STEM',7,'100-500','Pvt Ltd',1,94,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',16,'100-500','Pvt Ltd',1,106,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',17,'100-500','Pvt Ltd',1,23,0
0.855,'Male','Has relevent experience','Part time course','Graduate','STEM',6,'100-500','Pvt Ltd',1,98,0
0.926,'Male','Has relevent experience','no_enrollment','Masters','STEM',3,'100-500','Funded Startup',1,19,0
0.926,'Male','Has relevent experience','no_enrollment','Phd','STEM',16,'100-500','Public Sector',2,28,0
0.624,'Male','Has relevent experience','no_enrollment','Masters','STEM',7,'100-500','Pvt Ltd',1,26,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',13,'100-500','Funded Startup',1,19,0
0.897,'Male','Has relevent experience','no_enrollment','Phd','STEM',11,'100-500','Pvt Ltd',2,200,0
0.794,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'100-500','NGO',1,6,0
0.767,'Male','Has relevent experience','no_enrollment','Graduate','STEM',1,'100-500','Pvt Ltd',1,37,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',18,'100-500','Pvt Ltd',1,6,0
0.855,'Male','Has relevent experience','no_enrollment','Masters','STEM',15,'100-500','Funded Startup',1,55,0
0.895,'Male','Has relevent experience','no_enrollment','Masters','STEM',14,'100-500','Pvt Ltd',1,83,0
0.926,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'100-500','Pvt Ltd',3,15,0
0.897,'Male','Has relevent experience','no_enrollment','Masters','STEM',3,'100-500','Funded Startup',1,59,0
0.89,'Male','No relevent experience','Part time course','Graduate','STEM',8,'100-500','Funded Startup',2,108,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Arts',9,'100-500','Pvt Ltd',2,75,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'100-500','Pvt Ltd',1,78,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'100-500','Pvt Ltd',1,60,0
0.926,'Male','Has relevent experience','no_enrollment','Masters','STEM',18,'100-500','Pvt Ltd',1,61,0
0.884,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'100-500','Pvt Ltd',1,47,0
0.855,'Male','Has relevent experience','no_enrollment','Masters','STEM',11,'100-500','Pvt Ltd',1,56,0
0.903,'Male','Has relevent experience','no_enrollment','Graduate','STEM',20,'100-500','Pvt Ltd',2,36,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'100-500','Funded Startup',2,11,0
0.925,'Male','Has relevent experience','Full time course','Graduate','STEM',3,'100-500','Pvt Ltd',2,228,0
0.795,'Male','Has relevent experience','no_enrollment','Graduate','STEM',17,'100-500','Pvt Ltd',2,21,0
0.624,'Male','Has relevent experience','no_enrollment','Masters','STEM',4,'100-500','Pvt Ltd',2,37,0
0.884,'Male','Has relevent experience','no_enrollment','Masters','STEM',16,'100-500','Pvt Ltd',1,25,0
0.897,'Male','Has relevent experience','no_enrollment','Masters','STEM',7,'100-500','Pvt Ltd',4,45,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'100-500','Funded Startup',1,168,0
0.624,'Male','Has relevent experience','Part time course','Graduate','STEM',7,'100-500','Pvt Ltd',2,17,0
0.923,'Male','Has relevent experience','no_enrollment','Phd','STEM',7,'100-500','Pvt Ltd',4,26,0
0.855,'Male','Has relevent experience','no_enrollment','Masters','STEM',7,'100-500','Pvt Ltd',2,8,0
0.624,'Male','Has relevent experience','Full time course','Masters','STEM',7,'100-500','Pvt Ltd',1,154,0
0.789,'Male','No relevent experience','Full time course','Graduate','STEM',1,'100-500','NGO',1,35,0
0.926,'Male','Has relevent experience','no_enrollment','Masters','STEM',8,'100-500','Pvt Ltd',1,41,0
0.743,'Male','No relevent experience','no_enrollment','Graduate','STEM',12,'100-500','Pvt Ltd',2,4,0
0.878,'Male','Has relevent experience','no_enrollment','Masters','STEM',8,'100-500','NGO',1,30,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',15,'100-500','Funded Startup',2,74,0
0.896,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'100-500','Pvt Ltd',3,20,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'100-500','Pvt Ltd',1,80,0
